id|Citations|Productivity|Degree|Nationality|aff_country|Gender|Nationality_Region|Nationality_IncomeGroup|aff_country_Region|aff_country_IncomeGroup
ur.01153774111.93|2075|1|6|IE|United States|male|Europe & Central Asia|High income|North America|High income
ur.0724116473.47|2075|1|6|DE|United States|male|Europe & Central Asia|High income|North America|High income
ur.016250444541.67|2075|1|6|IT|Italy|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.014653226451.88|2102|1|1|IL|United States|male|Middle East & North Africa|High income|North America|High income
ur.015171300240.70|2102|1|1|DE|United States||Europe & Central Asia|High income|North America|High income
ur.014536471120.31|2085|1|2|IT|Germany|female|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.015540666503.32|2085|1|2|SE|United States|male|Europe & Central Asia|High income|North America|High income
ur.016236313563.11|2139|1|8|DE|Italy||Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01101103467.66|2139|1|8|IT|Italy|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.0753771050.70|2139|1|8|SI|Italy|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01041444214.56|2139|1|8|NZ|United Kingdom|male|East Asia & Pacific|High income|Europe & Central Asia|High income
ur.01243465050.26|2139|1|8|GB|United Kingdom|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01110661575.05|2139|1|8|GB|United Kingdom|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.011641044062.29|2139|1|8|NZ|United Kingdom|male|East Asia & Pacific|High income|Europe & Central Asia|High income
ur.014251577267.36|2139|1|8|IT|Italy|female|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.014542557675.07|2139|1|8|IT|Italy|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01011012373.08|2131|1|2|SE|United States|female|Europe & Central Asia|High income|North America|High income
ur.01057571337.08|2131|1|2|GB|United States|male|Europe & Central Asia|High income|North America|High income
ur.0710614141.17|4175|2|6|IL|United States||Middle East & North Africa|High income|North America|High income
ur.0761046650.29|4060|2|2|IE|United Kingdom|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.013147541175.03|2079|1|1|NL|United States|male|Europe & Central Asia|High income|North America|High income
ur.01276237421.94|2139|1|4|CN|China|female|East Asia & Pacific|Upper middle income|East Asia & Pacific|Upper middle income
ur.01153641630.87|2139|1|4|HK|China|female|East Asia & Pacific|High income|East Asia & Pacific|Upper middle income
ur.01211477472.34|2139|1|4|CN|China||East Asia & Pacific|Upper middle income|East Asia & Pacific|Upper middle income
ur.01270070230.36|2139|1|4|CN|China|male|East Asia & Pacific|Upper middle income|East Asia & Pacific|Upper middle income
ur.07536771640.97|2139|1|4|CZ|China|male|Europe & Central Asia|High income|East Asia & Pacific|Upper middle income
ur.01073706204.17|2126|1|3|CN|Austria||East Asia & Pacific|Upper middle income|Europe & Central Asia|High income
ur.01346367633.07|2126|1|3|RU|United States||Europe & Central Asia|Upper middle income|North America|High income
ur.012521656004.15|4196|2|7|ES|Austria||Europe & Central Asia|High income|Europe & Central Asia|High income
ur.016051435614.75|2132|1|3|SE|United States|male|Europe & Central Asia|High income|North America|High income
ur.01176710266.21|2132|1|3|BR|United States|male|Latin America & Caribbean|Upper middle income|North America|High income
ur.010357032237.05|2132|1|3|IT|United States|male|Europe & Central Asia|High income|North America|High income
ur.0654543040.34|2132|1|3|UA|United States|male|Europe & Central Asia|Lower middle income|North America|High income
ur.0720415427.09|2079|1|2|DE|United States|male|Europe & Central Asia|High income|North America|High income
ur.0726261003.87|2079|1|2|NZ|United States|male|East Asia & Pacific|High income|North America|High income
ur.015375173667.68|2079|1|2|GB|United States|male|Europe & Central Asia|High income|North America|High income
ur.014262207743.29|2082|1|0|DK|United States||Europe & Central Asia|High income|North America|High income
ur.01300642215.93|2121|1|1|DK|Denmark|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.0764035625.22|2110|1|5|NL|Netherlands||Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01343020365.99|2110|1|5|CN|Netherlands||East Asia & Pacific|Upper middle income|Europe & Central Asia|High income
ur.01312044601.97|2110|1|5|RU|Netherlands||Europe & Central Asia|Upper middle income|Europe & Central Asia|High income
ur.0677026001.20|2110|1|5|FR|Netherlands||Europe & Central Asia|High income|Europe & Central Asia|High income
ur.016252012264.53|2110|1|5|NL|Netherlands||Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01360160001.85|2110|1|5|NL|Netherlands||Europe & Central Asia|High income|Europe & Central Asia|High income
ur.0630776216.98|2078|1|3|PL|United States|male|Europe & Central Asia|High income|North America|High income
ur.0667506721.51|2078|1|3|KR|United States||East Asia & Pacific|High income|North America|High income
ur.01017651671.49|2078|1|3|IT|United States|male|Europe & Central Asia|High income|North America|High income
ur.016256122775.54|2131|1|4|VN|United States||East Asia & Pacific|Lower middle income|North America|High income
ur.016230164547.76|2131|1|4|IE|United States||Europe & Central Asia|High income|North America|High income
ur.014037643147.80|2131|1|4|PH|United States||East Asia & Pacific|Lower middle income|North America|High income
ur.013710327167.01|2131|1|4|GB|United States||Europe & Central Asia|High income|North America|High income
ur.014557664067.02|2131|1|4|DE|United States||Europe & Central Asia|High income|North America|High income
ur.013040032053.11|2118|1|3|AE|United States||Middle East & North Africa|High income|North America|High income
ur.014635140064.38|2118|1|3|JP|United States||East Asia & Pacific|High income|North America|High income
ur.011312171523.51|2118|1|3|CA|United States||North America|High income|North America|High income
ur.012334752431.04|2100|1|1|JP|Japan|male|East Asia & Pacific|High income|East Asia & Pacific|High income
ur.011047064345.06|2100|1|1|RU|Spain|male|Europe & Central Asia|Upper middle income|Europe & Central Asia|High income
ur.013026400111.06|2118|1|0|CH|France|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01166335076.23|2084|1|1|GB|United States|male|Europe & Central Asia|High income|North America|High income
ur.012726732732.67|2086|1|0|DK|United States|male|Europe & Central Asia|High income|North America|High income
ur.016663346574.41|2142|1|2|GB|United Kingdom||Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01030620241.70|2142|1|2|ZA|United Kingdom|female|Sub-Saharan Africa|Upper middle income|Europe & Central Asia|High income
ur.014346056673.17|2142|1|2|NZ|United Kingdom||East Asia & Pacific|High income|Europe & Central Asia|High income
ur.01040775074.71|2097|1|0|NL|Switzerland|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.016252051356.10|2082|1|1|TN|Germany|male|Middle East & North Africa|Lower middle income|Europe & Central Asia|High income
ur.01044562450.30|2082|1|1|AR|Switzerland|male|Latin America & Caribbean|Upper middle income|Europe & Central Asia|High income
ur.01236123571.67|2089|1|2|SK|Germany|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01270513240.38|2089|1|2|AT|Germany|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01135513606.98|2103|1|1|IT|United States|male|Europe & Central Asia|High income|North America|High income
ur.014056463677.60|2137|1|3|GB|United States|female|Europe & Central Asia|High income|North America|High income
ur.011221701501.76|2137|1|3|GB|United States|female|Europe & Central Asia|High income|North America|High income
ur.013033155235.32|2137|1|3|NZ|United States|male|East Asia & Pacific|High income|North America|High income
ur.013155607113.79|2137|1|3|NZ|United States|male|East Asia & Pacific|High income|North America|High income
ur.015252534171.65|2089|1|0|JM|Israel|male|Latin America & Caribbean|Upper middle income|Middle East & North Africa|High income
ur.01230773233.39|2067|1|3|AT|Austria|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.0750604543.53|2067|1|3|IR|Austria|male|Middle East & North Africa|Lower middle income|Europe & Central Asia|High income
ur.01224462054.18|2067|1|3|AT|Austria|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.013263115577.06|1947|1|0|IN|Germany|male|South Asia|Lower middle income|Europe & Central Asia|High income
ur.0631725663.41|2063|1|1|VN|United States||East Asia & Pacific|Lower middle income|North America|High income
ur.014514661657.01|2063|1|1|CN|United States||East Asia & Pacific|Upper middle income|North America|High income
ur.011315263765.83|1952|1|3|DO|United States|male|Latin America & Caribbean|Upper middle income|North America|High income
ur.0655617744.50|1952|1|3|UA|United States|male|Europe & Central Asia|Lower middle income|North America|High income
ur.014570661210.49|1952|1|3|CL|United States|male|Latin America & Caribbean|High income|North America|High income
ur.07654207565.67|1952|1|3|CO|Mexico|male|Latin America & Caribbean|Upper middle income|Latin America & Caribbean|Upper middle income
ur.01041032447.95|2002|1|0|IE|United States|male|Europe & Central Asia|High income|North America|High income
ur.016707371037.86|2036|1|1|GB|United Kingdom|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.010734007561.39|2036|1|1|AT|United States|male|Europe & Central Asia|High income|North America|High income
ur.013675541571.29|2066|1|3|JP|Japan|male|East Asia & Pacific|High income|East Asia & Pacific|High income
ur.0664100346.75|2066|1|3|CN|Japan|female|East Asia & Pacific|Upper middle income|East Asia & Pacific|High income
ur.0606635047.88|2066|1|3|JP|Japan|male|East Asia & Pacific|High income|East Asia & Pacific|High income
ur.0654750247.66|2066|1|3|JP|Japan|male|East Asia & Pacific|High income|East Asia & Pacific|High income
ur.016010435723.59|2003|1|1|IL|United States|male|Middle East & North Africa|High income|North America|High income
ur.01126147313.64|2003|1|1|US|United States|male|North America|High income|North America|High income
ur.013223107243.97|1998|1|2|FR|United States|male|Europe & Central Asia|High income|North America|High income
ur.014526636453.15|4195|2|3|DE|United States||Europe & Central Asia|High income|North America|High income
ur.015131607561.14|4195|2|3|DE|United States||Europe & Central Asia|High income|North America|High income
ur.01254246103.46|2022|1|1|NZ|Sweden|male|East Asia & Pacific|High income|Europe & Central Asia|High income
ur.01323161416.62|2022|1|1|SE|Sweden|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01364421314.77|1994|1|3|UA|United Kingdom||Europe & Central Asia|Lower middle income|Europe & Central Asia|High income
ur.0772212750.06|1994|1|3|PT|Singapore||Europe & Central Asia|High income|East Asia & Pacific|High income
ur.010360245273.53|2056|1|0|MQ|United States|male|||North America|High income
ur.01213070276.31|1965|1|2|IL|Italy|male|Middle East & North Africa|High income|Europe & Central Asia|High income
ur.010513642022.49|1965|1|2|IT|Italy|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01352261626.07|1965|1|2|IT|Italy|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.0763246667.20|1948|1|6|US|United States|male|North America|High income|North America|High income
ur.01167332553.13|1948|1|6|US|United States|male|North America|High income|North America|High income
ur.01345216761.20|1948|1|6|PH|United States|male|East Asia & Pacific|Lower middle income|North America|High income
ur.01303561153.93|1948|1|6|NL|United States|male|Europe & Central Asia|High income|North America|High income
ur.0712124546.55|1948|1|6|KE|United States|male|Sub-Saharan Africa|Lower middle income|North America|High income
ur.01242152210.18|1948|1|6|NZ|United States|male|East Asia & Pacific|High income|North America|High income
ur.012616050427.62|1972|1|0|PH|United Kingdom|male|East Asia & Pacific|Lower middle income|Europe & Central Asia|High income
ur.014141556101.33|2035|1|1|DK|United States||Europe & Central Asia|High income|North America|High income
ur.07737413601.19|2035|1|1|KZ|United States||Europe & Central Asia|Upper middle income|North America|High income
ur.01056622012.44|1977|1|1|GB|United Kingdom|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01252344725.26|1977|1|1|BE|Netherlands|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01213312305.42|1987|1|0|IM|United States|male|Europe & Central Asia|High income|North America|High income
ur.016075020111.69|2048|1|3|US|United States|male|North America|High income|North America|High income
ur.016307355763.34|2048|1|3|CY|United Kingdom|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01204435444.36|1965|1|3|IL|United States|male|Middle East & North Africa|High income|North America|High income
ur.01060024236.19|1965|1|3|RO|Israel|male|Europe & Central Asia|High income|Middle East & North Africa|High income
ur.012441700655.46|1965|1|3|DE|United States|male|Europe & Central Asia|High income|North America|High income
ur.01030726447.39|2033|1|2|CZ|Czechia|male|Europe & Central Asia|High income||
ur.01337233134.82|2033|1|2|CZ|Czechia|male|Europe & Central Asia|High income||
ur.0633405356.68|2033|1|2|HU|Czechia|male|Europe & Central Asia|High income||
ur.016470232065.06|2047|1|1|PT|Brazil||Europe & Central Asia|High income|Latin America & Caribbean|Upper middle income
ur.01061474154.38|1950|1|2|AR|France|male|Latin America & Caribbean|Upper middle income|Europe & Central Asia|High income
ur.01044363775.43|1950|1|2|FR|France|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.01344540311.65|1950|1|2|AT|France|male|Europe & Central Asia|High income|Europe & Central Asia|High income
ur.016627264540.18|1989|1|3|US|United Kingdom|male|North America|High income|Europe & Central Asia|High income
ur.013324101412.31|1989|1|3|KE|United States||Sub-Saharan Africa|Lower middle income|North America|High income
ur.012267557245.98|1989|1|3|US|United Kingdom|male|North America|High income|Europe & Central Asia|High income
ur.016100017340.77|1989|1|3|AU|United Kingdom|male|East Asia & Pacific|High income|Europe & Central Asia|High income
ur.010027527345.67|1997|1|2|IL|Israel||Middle East & North Africa|High income|Middle East & North Africa|High income
